OBJECTID,FID_EJSCREEN_V4_AZ_2017,ID,FID_AZUTM_canopy_analysis_cities_20170914,NAME,County,AnalysisIm,AnalysisAr,TreeCityUSA,CityID,CanopyCover,CanopyCoverSE,CanopyCoverArea,CityAnalysisArea,CityPop2015,PopClass,PopClassLabel,PopDensityIndex,CanopyCoverIndex,TrafficProximityIndex,SustainabilityIndex,AirQualityIndex,HeatImpervIndex,MasterScore,MasterIndex,LowIncomeIndex,GIS_acres,Shape__Area,Shape__Length
3211,3156,040190023005,35,Tucson,Pima,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,36,0.0874999985098839,0.0141,23.9412342414758,273.614110276486,529845,F,"100,001 and higher",0.1178644,0.721223026942864,0.298993522041328,1,0.445053538613416,0.511061935999403,0.551097419739472,0.602989999950355,0.763485477178,2.32400563253112,9404.91687011719,3027.89386871685
3212,3156,040190023005,69,South Tucson,Pima,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,0,70,0.0329999998211861,0.0089,0.0335232702075879,1.01585667846173,5712,C,"5,001 to 10,000",0.1178644,0.917266187693575,0.298993522041328,0,0.445053538613416,0.511061935999403,0.43624644270386,0.856891769758426,0.763485477178,125.146149887542,506448.500976563,3504.36130454616
3213,3157,040190023006,35,Tucson,Pima,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,36,0.0874999985098839,0.0141,23.9412342414758,273.614110276486,529845,F,"100,001 and higher",0.09423645,0.721223026942864,0.0130816198947767,1,0.445053538613416,0.626472918121954,0.50350124065974,0.525588147881508,0.624441132638,0.0729806966490435,295.342407226563,1109.16473112205
3214,3157,040190023006,69,South Tucson,Pima,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,0,70,0.0329999998211861,0.0089,0.0335232702075879,1.01585667846173,5712,C,"5,001 to 10,000",0.09423645,0.917266187693575,0.0130816198947767,0,0.445053538613416,0.626472918121954,0.388650263624128,0.717674842780841,0.624441132638,87.6139996661301,354561.276855469,2518.40989062475
3215,3158,040190023007,35,Tucson,Pima,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,36,0.0874999985098839,0.0141,23.9412342414758,273.614110276486,529845,F,"100,001 and higher",0.1235013,0.721223026942864,0.145016993411716,1,0.445053538613416,0.545135202483179,0.549586517125826,0.60053294010116,0.867175572519,0.0311109964568557,125.901733398438,667.131776350825
3216,3158,040190023007,69,South Tucson,Pima,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,0,70,0.0329999998211861,0.0089,0.0335232702075879,1.01585667846173,5712,C,"5,001 to 10,000",0.1235013,0.917266187693575,0.145016993411716,0,0.445053538613416,0.545135202483179,0.434735540090213,0.85247243982688,0.867175572519,65.2821394024429,264187.444824219,2286.35004493455
3217,3159,040190024001,35,Tucson,Pima,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,36,0.0874999985098839,0.0141,23.9412342414758,273.614110276486,529845,F,"100,001 and higher",0.09160044,0.721223026942864,0.0265883228939307,1,0.444429361024441,0.507078915738322,0.492177293528017,0.507172920069695,0.654320987654,87.1182055551028,352554.870361328,2565.03702408856
3218,3160,040190024002,35,Tucson,Pima,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,36,0.0874999985098839,0.0141,23.9412342414758,273.614110276486,529845,F,"100,001 and higher",0.1702689,0.721223026942864,0.38947689032583,1,0.444429361024441,0.614526132696906,0.571187594210132,0.635661040829716,0.658388855239,119.41070039223,483237.959472656,3517.98635295489
3219,3161,040190024003,35,Tucson,Pima,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,36,0.0874999985098839,0.0141,23.9412342414758,273.614110276486,529845,F,"100,001 and higher",0.0724911,0.721223026942864,0.276573330210983,1,0.444429361024441,0.506386775239344,0.547638288643034,0.597364692234692,0.812364425163,168.692597591587,682674.721557617,3735.56860074149
3220,3162,040190024004,35,Tucson,Pima,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,36,0.0874999985098839,0.0141,23.9412342414758,273.614110276486,529845,F,"100,001 and higher",0.06640144,0.721223026942864,0.327423345418567,1,0.444429361024441,0.549859174027344,0.557989410965533,0.614197893013488,0.79658952497,308.360219139078,1247889.53295898,7156.00935943878
3221,3162,040190024004,69,South Tucson,Pima,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,0,70,0.0329999998211861,0.0089,0.0335232702075879,1.01585667846173,5712,C,"5,001 to 10,000",0.06640144,0.917266187693575,0.327423345418567,0,0.444429361024441,0.549859174027344,0.44313843392992,0.877050569431008,0.79658952497,0.0623945657456917,252.501831054688,334.985184210333
3222,3163,040190024005,35,Tucson,Pima,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,36,0.0874999985098839,0.0141,23.9412342414758,273.614110276486,529845,F,"100,001 and higher",0.1456218,0.721223026942864,0.679553898429561,1,0.444429361024441,0.548391601709677,0.632266737680262,0.734989157472175,0.886647454371,88.0350729901243,356265.300170898,2431.16438017283
3223,3164,040190025011,35,Tucson,Pima,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,36,0.0874999985098839,0.0141,23.9412342414758,273.614110276486,529845,F,"100,001 and higher",0.01305644,0.721223026942864,0.109058596651125,1,0.446046621708607,0.318099600746824,0.483174839188274,0.492532949960034,0.774739583333,723.817917199023,2929187.18688965,9571.49963618145
3224,3164,040190025011,69,South Tucson,Pima,Google Imagery - Spring 2015,ASLD Incorporated Areas 2013,0,70,0.0329999998211861,0.0089,0.0335232702075879,1.01585667846173,5712,C,"5,001 to 10,000",0.01305644,0.917266187693575,0.109058596651125,0,0.446046621708607,0.318099600746824,0.368323862152662,0.658220928536384,0.774739583333,0.564262634897766,2283.48937988281,1241.81984875727
3225,3165,040190025012,35,Tucson,Pima,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,36,0.0874999985098839,0.0141,23.9412342414758,273.614110276486,529845,F,"100,001 and higher",0.08704709,0.721223026942864,0.0972394523031993,1,0.446046621708607,0.479659105563749,0.503228112464057,0.525143981383127,0.691381495564,224.519553384014,908598.396728516,4723.27874937655
3226,3166,040190025013,35,Tucson,Pima,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,36,0.0874999985098839,0.0141,23.9412342414758,273.614110276486,529845,F,"100,001 and higher",0.04005146,0.721223026942864,0.159286638301498,1,0.446046621708607,0.276390481233018,0.435269416244544,0.414628199375441,0.403887688985,284.724036474434,1152237.29528809,5152.72929547396
3227,3167,040190025014,35,Tucson,Pima,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,36,0.0874999985098839,0.0141,23.9412342414758,273.614110276486,529845,F,"100,001 and higher",0.07227076,0.721223026942864,0.0373834174438638,1,0.446046621708607,0.313643066910662,0.458271460684147,0.45203458105185,0.617333333333,436.052873141641,1764643.37023926,7704.28694530593
3228,3168,040190025031,35,Tucson,Pima,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,36,0.0874999985098839,0.0141,23.9412342414758,273.614110276486,529845,F,"100,001 and higher",0.04295504,0.721223026942864,0.00192775346605159,1,0.44385674141229,0.293251764307255,0.412684274320636,0.377899792853147,0.385575589459,206.705757722861,836508.522949219,5911.28810233922
3229,3169,040190025032,35,Tucson,Pima,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,36,0.0874999985098839,0.0141,23.9412342414758,273.614110276486,529845,F,"100,001 and higher",0.05116297,0.721223026942864,0.00135768722543713,1,0.44385674141229,0.242702643133669,0.437014422946997,0.417465963945075,0.598797896319,320.371452327242,1296497.26977539,6442.25336557322
3230,3170,040190025033,35,Tucson,Pima,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,36,0.0874999985098839,0.0141,23.9412342414758,273.614110276486,529845,F,"100,001 and higher",0.1568447,0.721223026942864,5.71590553295346E-06,1,0.44385674141229,0.678907513582718,0.523132807953761,0.55751339265853,0.661091982292,159.624328751033,645976.739379883,3379.41936344212
3231,3171,040190025041,35,Tucson,Pima,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,36,0.0874999985098839,0.0141,23.9412342414758,273.614110276486,529845,F,"100,001 and higher",0.1605476,0.721223026942864,0.00182028955854087,1,0.434568480602791,0.636791210794938,0.536421508913155,0.57912374218098,0.8,142.289117393756,575823.62878418,3568.79230844221
3232,3172,040190025042,35,Tucson,Pima,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,36,0.0874999985098839,0.0141,23.9412342414758,273.614110276486,529845,F,"100,001 and higher",0.1522849,0.721223026942864,0.00199618559307021,1,0.434568480602791,0.415119059449793,0.498440078113138,0.517357584792141,0.763888888889,90.0592971862309,364457.046264648,2912.18120385711
3233,3173,040190025043,35,Tucson,Pima,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,36,0.0874999985098839,0.0141,23.9412342414758,273.614110276486,529845,F,"100,001 and higher",0.1144531,0.721223026942864,0.000890644736421171,1,0.434568480602791,0.4034627856023,0.465319029892463,0.463495478120778,0.582635186596,282.498407072176,1143230.49267578,6494.41114773527
3234,3174,040190025051,35,Tucson,Pima,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,36,0.0874999985098839,0.0141,23.9412342414758,273.614110276486,529845,F,"100,001 and higher",0.2019515,0.721223026942864,0.00194413773378724,1,0.432642134456076,0.428865035839001,0.490274629800747,0.504078770513946,0.645296584781,101.774912211554,411868.457275391,2675.88052128367
3235,3175,040190025052,35,Tucson,Pima,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,36,0.0874999985098839,0.0141,23.9412342414758,273.614110276486,529845,F,"100,001 and higher",0.08565731,0.721223026942864,0.00235816564682383,1,0.432642134456076,0.301210893658685,0.45783756985236,0.451328979160578,0.661771454796,320.749941080279,1298028.95837402,5691.11981188764
3236,3176,040190025053,35,Tucson,Pima,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,36,0.0874999985098839,0.0141,23.9412342414758,273.614110276486,529845,F,"100,001 and higher",0.1763997,0.721223026942864,0.00155457452512701,1,0.432642134456076,0.384721629892921,0.494164429748717,0.510404440472574,0.742609949531,193.660070475714,783714.499755859,4328.64141140051
3237,3177,040190025061,35,Tucson,Pima,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,36,0.0874999985098839,0.0141,23.9412342414758,273.614110276486,529845,F,"100,001 and higher",0.1559312,0.721223026942864,0.00115062819904765,1,0.430219651770073,0.282418722165267,0.453532022730165,0.444327212887085,0.583780880773,147.054385308357,595107.983642578,3483.91637686422
3238,3178,040190025062,35,Tucson,Pima,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,36,0.0874999985098839,0.0141,23.9412342414758,273.614110276486,529845,F,"100,001 and higher",0.02969621,0.721223026942864,0.00100154544042548,1,0.430219651770073,0.284131073633648,0.424485047295793,0.397090444325214,0.50512382579,765.803545530875,3099096.99597168,10904.4371750029
3239,3179,040190025063,35,Tucson,Pima,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,36,0.0874999985098839,0.0141,23.9412342414758,273.614110276486,529845,F,"100,001 and higher",0.1984448,0.721223026942864,0.00158116170382154,1,0.430219651770073,0.402780215647998,0.487447460569073,0.499481171738694,0.65788336933,143.662279926624,581380.619628906,3342.49609261914
3240,3180,040190025064,35,Tucson,Pima,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,36,0.0874999985098839,0.0141,23.9412342414758,273.614110276486,529845,F,"100,001 and higher",0.1218346,0.721223026942864,0.00258586525730413,1,0.430219651770073,0.350276093875628,0.465930787413669,0.464490330356271,0.635376260667,130.290785138352,527268.100830078,3105.97959219913
3241,3181,040190026021,35,Tucson,Pima,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,36,0.0874999985098839,0.0141,23.9412342414758,273.614110276486,529845,F,"100,001 and higher",0.1251672,0.721223026942864,0.00117861643189254,1,0.404633801982801,0.531339300344544,0.47148397780986,0.473521038910335,0.516845878136,137.250861717544,555434.53137207,3250.20364513535
3242,3182,040190026022,35,Tucson,Pima,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,36,0.0874999985098839,0.0141,23.9412342414758,273.614110276486,529845,F,"100,001 and higher",0.126433,0.721223026942864,0.00121513844644459,1,0.404633801982801,0.67734723541344,0.521041644643822,0.554112701336301,0.716439339555,137.24044950386,555392.394775391,4969.22788049104
3243,3183,040190026023,35,Tucson,Pima,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,36,0.0874999985098839,0.0141,23.9412342414758,273.614110276486,529845,F,"100,001 and higher",0.06673788,0.721223026942864,0.000751097719888913,1,0.404633801982801,0.592296230736399,0.483883493803843,0.493685378175549,0.601542416452,143.56171983479,580973.66796875,3920.76991030824
3244,3184,040190026024,35,Tucson,Pima,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,36,0.0874999985098839,0.0141,23.9412342414758,273.614110276486,529845,F,"100,001 and higher",0.1181803,0.721223026942864,0.000807564339271276,1,0.404633801982801,0.543294447256636,0.463032976738979,0.45977785306287,0.453091684435,99.4110621334411,402302.295166016,2651.85840816522
3245,3185,040190026031,35,Tucson,Pima,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,36,0.0874999985098839,0.0141,23.9412342414758,273.614110276486,529845,F,"100,001 and higher",0.1307594,0.721223026942864,0.0717812891852721,1,0.406060984315701,0.598708042026626,0.533179661320504,0.573851785216205,0.803724928367,131.475274039569,532061.557373047,3524.5547018128
3246,3186,040190026032,35,Tucson,Pima,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,36,0.0874999985098839,0.0141,23.9412342414758,273.614110276486,529845,F,"100,001 and higher",0.3025179,0.721223026942864,0.00158871737385535,1,0.406060984315701,0.564500302060522,0.556904282259349,0.61243323515196,0.90243902439,80.1134526951568,324207.640014648,2415.77084462868
3247,3187,040190026041,35,Tucson,Pima,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,36,0.0874999985098839,0.0141,23.9412342414758,273.614110276486,529845,F,"100,001 and higher",0.177841,0.721223026942864,0.0345944419385669,1,0.40441001953336,0.637184301165868,0.540409829682286,0.58560962865641,0.807616025387,175.817584946774,711508.523193359,5218.20229864333
3248,3188,040190026042,35,Tucson,Pima,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,36,0.0874999985098839,0.0141,23.9412342414758,273.614110276486,529845,F,"100,001 and higher",0.03690396,0.721223026942864,0.0192932226214645,1,0.40441001953336,0.422791849029946,0.494012929504142,0.510158067764813,0.853468433359,433.478633146191,1754225.79064941,5964.2094008384
3249,3189,040190027021,35,Tucson,Pima,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,36,0.0874999985098839,0.0141,23.9412342414758,273.614110276486,529845,F,"100,001 and higher",0.05768652,0.721223026942864,0.00766829036951803,1,0.402064180178136,0.329626646026282,0.417083493656262,0.385053890741218,0.401315789474,324.489529557313,1313162.53649902,5940.08287860899
3250,3190,040190027022,35,Tucson,Pima,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,36,0.0874999985098839,0.0141,23.9412342414758,273.614110276486,529845,F,"100,001 and higher",0.08923417,0.721223026942864,0.0979394049071899,1,0.402064180178136,0.602098120585582,0.480924564198522,0.488873508062834,0.453913043478,242.063813650541,979597.498291016,4046.89576570069
3251,3191,040190027023,35,Tucson,Pima,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,36,0.0874999985098839,0.0141,23.9412342414758,273.614110276486,529845,F,"100,001 and higher",0.08503611,0.721223026942864,0.307574028938548,1,0.402064180178136,0.449070208640376,0.465211815724735,0.463321124311069,0.291515151515,238.952732304841,967007.400024414,4033.19582505036
3252,3192,040190027031,35,Tucson,Pima,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,36,0.0874999985098839,0.0141,23.9412342414758,273.614110276486,529845,F,"100,001 and higher",0.1886981,0.721223026942864,0.137273146430404,1,0.405395227573743,0.601947849287299,0.541738820285517,0.587770859580007,0.737634408602,122.236737964339,494674.527832031,3240.47937243127
3253,3193,040190027032,35,Tucson,Pima,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,36,0.0874999985098839,0.0141,23.9412342414758,273.614110276486,529845,F,"100,001 and higher",0.1515772,0.721223026942864,0.0641266885782558,1,0.405395227573743,0.602719221360734,0.530302550964614,0.569172971192514,0.767076502732,118.942950327357,481345.042602539,3228.81166910112
3254,3194,040190027033,35,Tucson,Pima,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,36,0.0874999985098839,0.0141,23.9412342414758,273.614110276486,529845,F,"100,001 and higher",0.04253108,0.721223026942864,0.0723890794812098,1,0.405395227573743,0.484020388260357,0.455828491541125,0.448061776094121,0.465240641711,162.438116345443,657363.734130859,3241.08323213369
3255,3195,040190027041,35,Tucson,Pima,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,36,0.0874999985098839,0.0141,23.9412342414758,273.614110276486,529845,F,"100,001 and higher",0.06635247,0.721223026942864,0.276060264964666,1,0.396722077302245,0.327530038900067,0.467163706333585,0.466495327599691,0.482258064516,230.142095502793,931352.017944336,3864.79950648651
3256,3196,040190027042,35,Tucson,Pima,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,36,0.0874999985098839,0.0141,23.9412342414758,273.614110276486,529845,F,"100,001 and higher",0.1015879,0.721223026942864,0.242557919802859,1,0.396722077302245,0.684972467879095,0.517316296857866,0.548054466750903,0.474150664697,82.0687992986651,332120.647583008,2435.65377818012
3257,3197,040190028011,35,Tucson,Pima,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,36,0.0874999985098839,0.0141,23.9412342414758,273.614110276486,529845,F,"100,001 and higher",0.1162421,0.721223026942864,0.00127674356816657,1,0.405152708433217,0.564341893474368,0.509822711359976,0.53586824913034,0.760522496372,147.894968294216,598509.70324707,3890.7279220849
3258,3198,040190028012,35,Tucson,Pima,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,36,0.0874999985098839,0.0141,23.9412342414758,273.614110276486,529845,F,"100,001 and higher",0.0356692,0.721223026942864,0.0937241149520391,1,0.405152708433217,0.588700368257629,0.536326248902158,0.578968828458454,0.909814323607,130.160574385871,526741.15612793,3461.12751705059
3259,3199,040190028021,35,Tucson,Pima,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,36,0.0874999985098839,0.0141,23.9412342414758,273.614110276486,529845,F,"100,001 and higher",0.1464734,0.721223026942864,0.00117241848520966,1,0.409280608167466,0.634260944371621,0.491683336843955,0.506369637896053,0.529372937294,127.375309565028,515469.589599609,3189.71010100042
3260,3200,040190028022,35,Tucson,Pima,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,36,0.0874999985098839,0.0141,23.9412342414758,273.614110276486,529845,F,"100,001 and higher",0.1596448,0.721223026942864,0.000868646766921825,1,0.409280608167466,0.605677636964232,0.496572835814929,0.514321038268091,0.579315164221,110.38661310143,446718.774291992,2816.18199969705
3261,3201,040190028023,35,Tucson,Pima,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,36,0.0874999985098839,0.0141,23.9412342414758,273.614110276486,529845,F,"100,001 and higher",0.1933763,0.721223026942864,0.203650805138275,1,0.409280608167466,0.614810901925364,0.584580953429538,0.657441587693968,0.949725058916,81.3877693573917,329364.616943359,2435.46370869248
3262,3202,040190028031,35,Tucson,Pima,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,36,0.0874999985098839,0.0141,23.9412342414758,273.614110276486,529845,F,"100,001 and higher",0.1374574,0.721223026942864,0.0109210055139224,1,0.413957028275132,0.529544162849031,0.470757995609835,0.47234043223271,0.482203389831,106.613068363951,431447.779907227,3202.00675214282
3263,3203,040190028032,35,Tucson,Pima,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,36,0.0874999985098839,0.0141,23.9412342414758,273.614110276486,529845,F,"100,001 and higher",0.148961,0.721223026942864,0.0271874785911919,1,0.413957028275132,0.546783569107611,0.504247041018432,0.526800983242506,0.671617161716,100.694581221072,407496.512817383,2829.24020016786
3264,3204,040190029011,35,Tucson,Pima,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,36,0.0874999985098839,0.0141,23.9412342414758,273.614110276486,529845,F,"100,001 and higher",0.1073758,0.721223026942864,0.0403125538464906,1,0.419861076268355,0.546167475816036,0.497534594441094,0.515885069254352,0.647802197802,220.433868052371,892064.214355469,4023.28263145035
3265,3205,040190029012,35,Tucson,Pima,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,36,0.0874999985098839,0.0141,23.9412342414758,273.614110276486,529845,F,"100,001 and higher",0.3153425,0.721223026942864,0.0122272413746269,1,0.419861076268355,0.56138981504323,0.508316102746202,0.533418172269052,0.528169014085,99.818206431099,403949.949462891,2807.21213741837
3266,3206,040190029013,35,Tucson,Pima,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,36,0.0874999985098839,0.0141,23.9412342414758,273.614110276486,529845,F,"100,001 and higher",0.05887152,0.721223026942864,0.0967652423957859,1,0.419861076268355,0.567279546206934,0.469695531380882,0.470612631794358,0.423868312757,157.096381453532,635746.500366211,3187.72323065778
3267,3207,040190029014,35,Tucson,Pima,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,36,0.0874999985098839,0.0141,23.9412342414758,273.614110276486,529845,F,"100,001 and higher",0.1005107,0.721223026942864,0.123695177313449,1,0.419861076268355,0.623336202561855,0.505847700961997,0.52940400824493,0.552307692308,79.6402077391722,322292.486816406,2407.41078190097
3268,3208,040190029015,35,Tucson,Pima,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,36,0.0874999985098839,0.0141,23.9412342414758,273.614110276486,529845,F,"100,001 and higher",0.1601661,0.721223026942864,0.0375863106178251,1,0.419861076268355,0.551766834599138,0.511781343800865,0.539053416120172,0.691866028708,80.3483680690816,325158.30871582,2426.05847311242
3269,3209,040190029041,35,Tucson,Pima,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,36,0.0874999985098839,0.0141,23.9412342414758,273.614110276486,529845,F,"100,001 and higher",0.04986468,0.721223026942864,0.158539252565832,1,0.419342093862154,0.494683179855138,0.433299031837809,0.411423921105259,0.189440993789,159.046579807898,643638.672729492,4042.00042573052
3270,3210,040190029042,35,Tucson,Pima,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,36,0.0874999985098839,0.0141,23.9412342414758,273.614110276486,529845,F,"100,001 and higher",0.06085037,0.721223026942864,0.101760101234295,1,0.419342093862154,0.695946421622545,0.458480951275699,0.452375258814028,0.210244648318,322.998987555946,1307130.52734375,4862.96347520683
3271,3211,040190029043,35,Tucson,Pima,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,36,0.0874999985098839,0.0141,23.9412342414758,273.614110276486,529845,F,"100,001 and higher",0.06545055,0.721223026942864,0.093706572715539,1,0.419342093862154,0.641233277927481,0.497507551191958,0.515841090985308,0.54159733777,239.334479467257,968552.275390625,4022.13140001199
3272,3212,040190029051,35,Tucson,Pima,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,36,0.0874999985098839,0.0141,23.9412342414758,273.614110276486,529845,F,"100,001 and higher",0.09368097,0.721223026942864,0.0678671003330634,1,0.409013359799161,0.407189897444677,0.455599428236362,0.447689268796844,0.490221642764,201.653361113655,816062.198730469,4599.3710693074
3273,3213,040190029052,35,Tucson,Pima,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,36,0.0874999985098839,0.0141,23.9412342414758,273.614110276486,529845,F,"100,001 and higher",0.06818226,0.721223026942864,0.00025999285374265,1,0.409013359799161,0.601175597734572,0.452984994444341,0.443437624620223,0.371040723982,119.749477333049,484608.94152832,3224.02873229463
3274,3214,040190029053,35,Tucson,Pima,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,36,0.0874999985098839,0.0141,23.9412342414758,273.614110276486,529845,F,"100,001 and higher",0.196728,0.721223026942864,0.0797342517879365,1,0.409013359799161,0.626991038618874,0.527597480882566,0.564773932480271,0.659492697925,81.4409110868524,329579.674682617,2440.84676398054
3275,3215,040190029054,35,Tucson,Pima,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,36,0.0874999985098839,0.0141,23.9412342414758,273.614110276486,529845,F,"100,001 and higher",0.07595249,0.721223026942864,0.0924673915678708,1,0.409013359799161,0.689586429436294,0.474882885771502,0.479048410567667,0.3359375,83.0155401330767,335951.971801758,2468.51209949199
3276,3216,040190029061,35,Tucson,Pima,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,36,0.0874999985098839,0.0141,23.9412342414758,273.614110276486,529845,F,"100,001 and higher",0.04889026,0.721223026942864,0.0320683554573369,1,0.410140159955773,0.369270584459456,0.406612208590718,0.368025278922269,0.264693077928,580.855966233565,2350640.69787598,7422.67963210012
3277,3217,040190030021,35,Tucson,Pima,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,36,0.0874999985098839,0.0141,23.9412342414758,273.614110276486,529845,F,"100,001 and higher",0.09721775,0.721223026942864,0.0366571232173243,1,0.437662536983656,0.608708244144258,0.450693745527521,0.439711550108748,0.253387533875,123.380023248167,499301.239746094,2865.06940273864
3278,3218,040190030022,35,Tucson,Pima,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,36,0.0874999985098839,0.0141,23.9412342414758,273.614110276486,529845,F,"100,001 and higher",0.09945924,0.721223026942864,0.0935264305844605,1,0.437662536983656,0.701908972220637,0.524597172154573,0.559894770816139,0.6184,155.887783925477,630855.480224609,3268.4312437817
3279,3219,040190030023,35,Tucson,Pima,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,36,0.0874999985098839,0.0141,23.9412342414758,273.614110276486,529845,F,"100,001 and higher",0.0736604,0.721223026942864,0.0663918258690915,1,0.437662536983656,0.695355843329283,0.48705365662534,0.498840759941228,0.415081967213,254.957186981762,1031775.12963867,4106.55828579027
3280,3220,040190030024,35,Tucson,Pima,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,36,0.0874999985098839,0.0141,23.9412342414758,273.614110276486,529845,F,"100,001 and higher",0.09363844,0.721223026942864,0.022118501052669,1,0.437662536983656,0.603412773962194,0.483256730701015,0.492666123565089,0.504741833509,124.808304772772,505081.289428711,2948.1919182869
3281,3221,040190030031,35,Tucson,Pima,Google Imagery - Spring 2015,ASLD incorporated area x Census Urbanized Area intersection,1,36,0.0874999985098839,0.0141,23.9412342414758,273.614110276486,529845,F,"100,001 and higher",0.1090148,0.721223026942864,0.341129277545451,1,0.425810843540674,0.648095117711049,0.551982530161928,0.604429384104885,0.618604651163,160.749977526478,650532.078979492,3208.81246780556
